d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC,ID,context
-1.9691315624460148,1.9936182039469517,2.596242613641329,0.9834346300153396,-0.06479356013100976,0.9242927683833668,308.89204771315116,644.0762552343456,629.7840954263023,6868578,healthy
-1.998586509988097,1.9919526351633332,1.805128863081336,0.9845861484943146,-0.07313346232327342,0.9287144882145282,304.59110491736135,635.6225253183082,621.1822098347227,6868578,typical
1.9779792612734728,1.9986697975178351,2.510317123178927,0.9943738825951408,-0.04413149331661861,0.7627783847984283,232.41134506530648,490.1397363616696,476.82269013061295,6868602,healthy
-1.92943992958472,1.9995630713973132,1.0752550611473846,0.9942198956099226,-0.0716103888031021,0.98182549721980406,235.46645477933137,496.3375485862462,482.93290955866274,6868602,typical
-1.9623853029427971,1.999848388288536,1.830371407843892,0.9964772740853474,-0.05398963467827734,0.9988574054798648,277.64182556202604,581.5003382388542,567.2836511240521,6868648,healthy
-0.1845154827255217,1.989191526871762,2.1856287588024657,0.9845181958622964,-0.08610525567961078,0.9356875563388752,272.61475934346913,571.2923512180604,557.2295186869383,6868648,typical
0.16321993066834184,1.9948365031452684,1.009268019928837,0.9759585605049717,-0.9230702723225712,-0.03844440101957937,212.7467790481384,450.25636440654733,437.4935580962768,6868660,healthy
1.755246585856021,1.9956666344481584,1.077078573423956,0.9760070076399212,-0.17625735505241136,-0.07376415569249414,199.19239329018183,422.74744464364215,410.38478658036365,6868660,typical
1.956381555525796,1.999127130459387,2.95042698765191,0.975270779517564,-0.1739942867518685,-0.3244507143114048,279.4495059909588,585.1156990967197,570.8990119819176,6868728,healthy
1.9232459655904135,1.999836611732188,2.4402670012791097,0.9753955037440356,-0.17407038420785215,-0.340520714218947,266.21526827526515,558.3354652317481,544.4305365505303,6868728,typical
-1.9679870394655885,1.9966698766740636,0.8112961664049845,0.9733998402071184,-0.10389691297560195,-0.12653955134136782,291.81151340651286,610.2789343519676,595.6230268130257,6868778,healthy
-1.9872554347477664,1.9956856023428344,1.938684428023812,0.9755155400715804,-0.12576845935303504,-0.3960258270875091,280.7851914009548,588.0106982854951,573.5703828019095,6868778,typical
1.866846124750129,1.9916104264960557,2.1737234955704463,0.9522507577443624,-0.0960566583801328,0.20259225218503257,240.25279491235105,505.07165719803464,492.5055898247021,6868791,healthy
1.9893844784980623,1.9956982592854935,1.5951734789828385,0.945177441114986,-0.13126913168741716,0.14502888513388118,231.4202126559347,487.3056499753037,474.8404253118694,6868791,typical
-1.9856867867,1.9988748724400127,1.0467555817589165,0.9944917688568872,-0.0962089531839369,0.8691907536103406,271.9247974249056,570.0662819646133,555.8495948498112,6868804,healthy
-1.9695735210552812,1.9877028421517104,1.4812813317394744,0.9812995193689948,-0.1388354554567345,0.3839148572077174,280.87046496897096,588.0330897459852,573.7409299379419,6868804,typical
-1.9960756587136357,1.9986152356450644,1.3847985609839248,0.9937276509219056,-0.06943014814681661,0.8026777317217705,247.5793435743348,520.9014437955599,507.1586871486696,6868846,healthy
1.990877376438163,1.9990442377280984,1.0069950245148822,0.9834325322008904,-0.13224874827144786,0.841931880940189,281.3499947422632,589.213033131306,574.6999894845264,6868846,typical
1.9281700511048885,1.995863135732468,0.6313817928879775,0.9835900608930144,-0.02750688316822951,0.6994986972863201,292.7641233764347,611.8949416809041,597.5282467528694,6868912,healthy
1.8724512065450032,1.9962643378654183,2.858955942706743,0.9809900824162684,-0.05907143185835382,0.5142158911727188,288.1579603373026,602.5326077894073,588.3159206746052,6868912,typical
1.9073088607348017,1.9919210337746869,0.9382549762792634,0.9834226465774016,-0.158976956794866,0.5028122327584651,298.66592692588466,624.0579376292903,609.3318538517693,6868932,healthy
-0.2047592811365027,1.99374174995408,1.6025879682455686,0.9858047962288582,0.00670963687191293,0.9035480748545606,285.9294790493936,598.4438588918471,583.8589580987872,6868932,typical
1.9924760690156995,1.9963747906110192,2.2902038609003244,0.9885733208585266,-0.13190971823456346,0.63154895560584845,258.34155361554014,542.5880359122981,528.6831072310803,6868937,healthy
1.972713057598099,1.9987706259150064,2.919230583727274,0.9739599887805626,-0.1474926978358829,0.09076579895583736,249.1749755550658,524.0099478242279,510.3499511101316,6868937,typical
-1.9735358959209317,1.998000824618388,1.8640097707649204,0.9726757801589476,-0.1000313331263823,0.4737956488515279,229.9777615810564,485.0934516142714,471.9555231621128,6868943,healthy
-1.9622573673392485,1.998063488622129,2.1026330957874495,0.9819881559885876,-0.04474129250050263,0.7277138025392549,223.29142515456093,471.6291739284957,458.58285030912185,6868943,typical
-1.7989744281019924,1.9827668566037795,2.848500370331987,0.9943797658871044,-0.07523866281616973,0.9997734427586604,255.8294109003783,537.1497932530527,523.6588218007566,6868954,healthy
1.9341186817576128,1.972864338748734,1.402185568217856,0.9944837299322288,-0.07652012237960094,0.999920412035922,255.61739500926944,536.8108692807867,523.2347900185389,6868954,typical
-1.9922949097980591,1.9925053177194392,0.8183128600248315,0.9733357848585344,-0.15755569616351173,0.6861535289171479,286.12607468468417,598.2365494110863,584.2521493693683,6868970,healthy
-1.9739988316328272,1.9995226700204911,1.186552776354965,0.9851312912169732,-0.04740237649793063,0.9795555363868595,271.92532426794475,569.8350485776075,555.8506485358895,6868970,typical
-0.276647296584935,1.999352073444982,2.5672780931885426,0.9862969636015868,-0.04172514667420515,0.9275233265828848,194.7523105530399,411.93063881578,401.5046211060798,6868973,healthy
-1.8921357980365636,1.9886124294646212,2.1902727516494003,0.9747814871970352,-0.1946798022849032,0.745499422040828,196.4663863511706,415.77274764096313,404.9327727023412,6868973,typical
1.9846740681678057,1.997557921703265,2.517748433152995,0.9835586936892258,-0.16353751016990825,0.2361197381461171,300.7034097274595,628.2708403417882,613.406819454919,6869012,healthy
-0.7278058154011876,1.9970097783478375,2.1235405219718815,0.9787767442532764,-0.1092840070714729,0.644638100488694,288.78611874734816,604.2281450336382,589.5722374946963,6869012,typical
-1.88237578888508,1.9990732489288303,1.122764115500417,0.993967105862147,-0.0577139922472353,0.8954649169098918,282.8309524818393,592.1749486104582,577.6619049636786,6869024,healthy
1.9448620662880127,1.9997232528918816,1.926984121263938,0.9847962821451336,-0.18928468782248667,0.7881610272436008,292.60737049525784,611.8706485294575,597.2147409905157,6869024,typical
-1.013584158735168,1.992814425862941,2.536604284353186,0.9934509940886462,-0.05650781319324766,0.901490976092366,249.48564532118073,524.4622620946576,510.97129064236145,6869043,healthy
1.981244629522014,1.9990725690596616,2.6257775515325115,0.981369167806582,-0.134740013285348,0.1297711052590202,241.78629256981563,508.80074085597704,495.57258513963126,6869043,typical
-1.9623643154913115,1.9933617862948616,2.4986899768933655,0.9964120825854073,-0.0429915693234514,0.9999537729710783,237.84381846720308,501.26371619665406,487.68763693440616,6869048,healthy
-1.7519472498954856,1.99830547328906,1.579831266015339,0.99430034744195,-0.05569636046817845,0.9971075639442484,245.94270435649267,517.4614879752332,503.88540871298534,6869048,typical
1.7639639317994964,1.9943676217954347,2.9088422896868287,0.9993646968323396,-0.06029795892954661,0.9999712996371384,224.83870605546903,474.24347948427067,461.67741211093806,6869114,healthy
-1.9726608449022147,1.9989581088738717,1.228209798085956,0.9941885961905452,-0.1316845971629299,0.9069994275414116,240.5856272575056,505.9340608252818,493.1712545150112,6869114,typical
-1.9897061396484343,1.9994182141194663,1.4894384083876893,0.9845332314182544,-0.1317445513688917,0.7953194912021058,290.5400282216461,607.735963982234,593.0800564432922,6869147,healthy
-1.9381359726326757,1.9901166606181864,1.2199919505044818,0.9702120332763152,-0.1550731919273116,0.12197255322289738,306.98714051241666,640.7697297367608,625.9742810248333,6869147,typical
1.9729723326552293,1.994599069624995,1.62694521585254,0.9797416089013496,-0.03924885719669381,-0.8960071444574705,194.36058913280436,412.979485872616,400.7211782656087,6869183,healthy
1.9808089899597023,1.9995237750218864,2.0749355181696005,0.9711427504131674,-0.18851975140849864,-0.5090457551338916,198.7516653692387,421.7616383454848,409.5033307384775,6869183,typical
-1.9599092602148025,1.990201223411468,1.3689427438785595,0.9817974578131878,-0.06285910881719338,0.8222018155050922,75.34937940728179,169.24501353471348,162.69875881456358,6869197,healthy
-1.9246366615300687,1.984678504028236,1.54207189232111,0.984021085615154,-0.05949766438977287,0.8689540287483437,82.05795080744358,183.1842245969748,176.11590161488715,6869197,typical
0.4349867967993328,1.9975014720782256,2.9302184879779816,0.9944095329018164,-0.14870846900509624,0.5927742321310285,202.13890490552885,428.743034474492,416.2778098110577,6869242,healthy
-1.985960014277834,1.9959274163845868,1.636736965973184,0.9945368724805346,-0.04366342141801662,0.9035794154830284,191.88724917445165,408.0328059559106,395.7744983489033,6869242,typical
1.993564924687246,1.9990077303263571,2.842987231708532,0.9831067859087612,-0.13475021866924466,0.4220695465507618,280.7233289998382,587.886973483262,573.4466579996764,6869259,healthy
1.983620294614952,1.9960204280044151,2.0198771981898567,0.9784738928268876,-0.06563263408597735,-0.41985465420469326,276.90916024520146,580.1850154184376,565.8183204904029,6869259,typical
1.7787860714844288,1.9994176755850812,2.0746466216454893,0.9822197882641128,-0.1299175385005577,0.8703775236219377,304.755542713919,635.8032452358813,621.511085427838,6869355,healthy
-1.4131687960891846,1.999871249887811,1.3642585688598836,0.984244856255641,-0.1779071616275713,0.94896746150261,293.5023123096253,613.1448775793882,599.0046246192506,6869355,typical
1.962399968001253,1.995835714367376,2.3599715761371676,0.9794241885286212,-0.1017095195791354,-0.33099437451125713,296.74804324773817,620.2221702729973,605.4960864954763,6869395,healthy
-1.99043094797991,1.9969199369728796,2.0538110918587904,0.9866004015994764,-0.11108896624040555,0.8323385962975418,294.6267421678982,615.9795681133174,601.2534843357964,6869395,typical
1.9854621209642485,1.9999861642174972,0.8946283338325146,0.9839514076091218,-0.10929532697674016,0.8192511201806966,307.35713836688853,641.5782976206463,626.7142767337771,6869413,healthy
1.9972959917190596,1.9932496028580131,0.8360168019707144,0.9763609664265988,-0.12244441020271636,-0.2419283846630941,286.34489526795755,599.0564854639497,584.6897905359151,6869413,typical
1.9062725384018164,1.9908648700532705,0.7955719219802044,0.9445382280940106,-0.18358537097110164,0.6315656343382382,316.93333748134194,656.9675605729442,645.8666749626839,6869425,healthy
-1.8907446361390363,1.995191753057287,1.0868166615861048,0.9512643397927872,-0.19379233806241208,0.7366747394337759,312.9243618407331,648.9496092917266,637.8487236814663,6869425,typical
1.6950985090646211,1.963393126009179,0.6837841004133227,0.99469821651886,-0.08076008565353995,0.999376090102216,300.7666905033886,625.577380118172,613.5333810067772,6869519,healthy
1.7199772430371891,1.980524209050077,1.2785433986020198,0.9947800517249704,-0.07985841509289977,0.9998229952212596,270.1908522688289,564.0891668491464,552.3817045376578,6869519,typical
-1.793470031372292,1.9941258517966312,1.6236288199094786,0.98393899168543,-0.16820007944207843,0.7928300679271589,284.76485684420646,595.8964086164476,581.5297136884129,6869537,healthy
-1.9408567674532136,1.997502793330981,1.0076229890269182,0.9827120207639344,-0.1531419529917035,0.797707205132269,279.3837103368013,584.9076736337402,570.7674206736026,6869537,typical
1.974621544893832,1.99632499777398,1.0922481223940848,0.9904123051457618,-0.17139843690453446,0.9273498935553118,290.84265429394713,607.8255615480318,593.6853085878943,6869569,healthy
1.8427367496120604,1.9981833171995416,1.526164085275801,0.9835523489521932,-0.2157105884141506,0.9698014624590098,298.0949849962942,622.4821298006317,608.1899699925884,6869569,typical
-1.7862496580928564,1.999328365445887,2.800836372328611,0.9861896564897736,-0.7845809058726636,-0.04280104545166271,178.260837508368,380.3434264980488,368.521675016736,6869587,healthy
1.8751337525707368,1.9975426026877732,1.6651434645759542,0.9861575486203732,-0.04516002349555492,-0.7782606233037672,157.6680056794847,338.4368969692298,327.3360113589694,6869587,typical
1.9903438906901771,1.994161460209494,0.8677725384011865,0.996125720683738,-0.04580012364072727,0.9965896545935398,157.25466040556768,337.4811691900699,326.50932081113535,6869616,healthy
-1.9995514333062228,1.9963855331247775,1.5353247310829774,0.9849314416996424,-0.07389350960870955,0.769981504823975,160.29828452237496,343.69745465501023,332.5965690447499,6869616,typical
-1.736067382618785,1.995167330810525,1.8267119248350472,0.994660247440383,-0.13426668592584962,0.9992941796566366,273.00235038123753,572.2213878772772,558.0047007624751,6869632,healthy
1.840979282790392,1.997261658020001,1.5994500101101887,0.9875193229377068,-0.11299717865576878,0.9992767648190488,263.0763737924076,552.057676266033,538.1527475848152,6869632,typical
0.6658558212234973,1.9970421551360151,2.4783298059506365,0.9954584135286456,-0.3240948177704644,0.9706028457260958,288.02575117219686,597.877019302752,588.0515023443937,6869741,healthy
0.5759596204789821,1.997996544622516,2.5465644560595666,0.9800248037296893,-0.5545279630291783,0.8694461934217076,270.89681859617076,563.9269139170251,553.7936371923415,6869741,typical
1.3658832063506643,1.9926892537981429,1.5347851727982795,0.9881146437110598,-0.09404170611104544,0.6772798472021093,290.1709687470851,606.9978450331121,592.3419374941702,6869839,healthy
1.97640494376412,1.9975923701166511,2.26006733905524,0.976349381314017,-0.10259767686589094,0.4544541769478071,277.54634478067845,581.5330050449425,567.0926895613569,6869839,typical
1.9144121359147308,1.9873509199159765,0.7227075241506102,0.9756935532615516,-0.1339000015421936,0.1782976870977968,305.27776966995935,637.3509880518462,622.5555393399187,6869841,healthy
1.9904840541897575,1.998159980036457,0.6249178509529008,0.9759857798993188,-0.1114767024926802,0.2438294827364969,284.5605061110566,595.5613277056988,581.1210122221132,6869841,typical
-1.835265364695424,1.998725929382106,2.204521635169769,0.9762674954505864,-0.17763677309256473,0.2303242073169977,302.9855677268722,632.7665841656719,617.9711354537444,6869880,healthy
1.9550371622167595,1.9999638976259215,2.5196087935323908,0.9768450368279896,-0.1262107348210942,-0.6809601854371035,279.2255701106832,584.8914557049519,570.4511402213664,6869880,typical
1.9553376606740536,1.9975387067524584,1.0848791247537952,0.961871225357222,-0.18545203640259247,0.5054791004590055,223.09721204304145,471.14772258624095,458.1944240860829,6869970,healthy
1.972165360110095,1.9896453803047025,2.257008574325387,0.9612745534575424,-0.1641630316654819,-0.01939367845148429,217.39131379354407,459.5454338973587,446.78262758708814,6869970,typical
-1.0963133704182988,1.993895267470031,2.8111867119737868,0.9969964745004356,-0.048546612441721,0.9389014793617918,275.7307671148686,577.9018497133228,563.4615342297373,6870079,healthy
-1.3057054288173695,1.9966939441541949,2.168227531140713,0.9911920377014416,-0.04210622126959747,0.7718043961690687,283.2711166286689,593.1271340503977,578.5422332573378,6870079,typical
-1.4374666239585665,1.9976798355580028,1.5665712233716866,0.9944170047539298,-0.04832648862768478,0.7062673658836773,295.38207711348406,617.6281751138374,602.7641542269681,6872002,healthy
-1.8781143542950216,1.999308732363961,1.843852612974477,0.9837305966233214,-0.10025962736596657,0.05560332406842747,279.8134462681859,586.1399361831513,571.6268925363718,6872002,typical
1.988864330092486,1.9893217244011052,1.9793113891931655,0.9874722524181336,-0.12932395377966763,0.8139269127466869,290.01366472562955,606.3194892593024,592.0273294512591,6872377,healthy
1.862842772244658,1.9866443953049144,1.5158120258415082,0.9938005255923972,-0.15579549996535275,0.9187915724069128,286.6516709634805,599.6700368549957,585.303341926961,6872377,typical
-1.9806433053663195,1.999763265519943,1.9188684803178504,0.975517846394225,-0.16682110121230878,0.862792667147169,275.817110153352,577.618620348422,563.634220306704,6872635,healthy
-1.9407444717136488,1.9964004537297244,1.2832792259618042,0.9746293753463156,-0.11592933132525636,0.7324850009648295,282.39196036331055,590.9241736867586,576.7839207266211,6872635,typical
1.855298801251451,1.998044954636207,1.685282212894337,0.9922468595237606,-0.12582666106575174,0.9973822660399336,277.99481050883804,581.7323776645665,567.9896210176761,6872825,healthy
1.6657346195798546,1.996858705629082,1.2584570167641234,0.9943233544351971,-0.12929714399207554,0.9999919233551576,263.36137231531313,552.1273836582099,538.7227446306263,6872825,typical
0.9078794658145763,1.9978579246387465,2.666636431775987,0.973249285233914,-0.05523021736928632,-0.13283449593764263,81.78032930538365,182.37362390634215,175.5606586107673,6872895,healthy
0.28847311669766623,1.9921568015379232,2.1139537900686265,0.9838357247153432,-0.00939734392545919,0.5466491939947173,80.95989364112816,180.7327525778312,173.91978728225632,6872895,typical
1.8842291285742203,1.9971853512272224,2.357003013655281,0.9859938787928402,-0.17092058106477792,0.8908895143962641,282.01501560661904,590.4703466968236,576.0300312132381,6872912,healthy
-1.72923985868368,1.9976673852921665,0.7649939183145764,0.9843317806038868,-0.16191464141354808,0.858811120024655,288.3927604332099,603.2985645131994,588.7855208664198,6872912,typical
-1.9671249280178056,1.995737544357942,0.9990774539567948,0.977655385094798,-0.16361048687898916,0.6111889254480797,175.00234446096687,373.4768269545026,362.00468892193373,6872951,healthy
1.776818454051239,1.9971318190053375,2.2070226002930946,0.968713116193154,-0.08921220892493774,-0.5458628570045262,161.51973532003626,346.14035625033284,335.0394706400725,6872951,typical
0.794306785602848,1.99604050416381,1.9035270446911456,0.9937792018459256,-0.07853474026193463,0.9389376542286548,306.9585041299979,640.0572612201333,625.9170082599958,6873053,healthy
-1.972633296068082,1.998858435825571,2.05843608962286,0.9939162868034388,-0.12839750411377895,0.9773609109292316,269.98944353268104,565.3835260929457,551.9788870653621,6873053,typical
-1.874830811376493,1.9990017334931425,1.056204418838024,0.979102933643818,-0.1489266640987029,-0.7480829797191118,284.2836602243584,595.0076359323024,580.5673204487168,6873180,healthy
1.9137662082692308,1.9968983879420403,2.9648173062600764,0.98447710884437,-0.17854874465576703,0.6378046270825584,282.2646436296274,590.8959821872895,576.5292872592548,6873180,typical
-1.977129594790552,1.9951949639478472,2.6708988425243487,0.976474888765313,-0.14971932944705346,-0.21089310657436777,295.89336341560863,618.2997704779968,603.7867268312173,6873687,healthy
-1.96243812463561,1.9980230762563025,2.6134284571076525,0.9813525519232608,-0.1513467219444894,0.5928866784617509,302.2403399550101,631.2067636875412,616.4806799100202,6873687,typical
1.9606245479663995,1.982932350591285,2.5851549547160384,0.9947596859914932,-0.05864921123383442,0.9996938920644076,304.0262083426129,634.4191116132604,620.0524166852258,6873748,healthy
0.5960876621979962,1.9929770437234196,0.7958886366337539,0.9944201594984136,-0.03113410617132984,0.9989822724052496,290.6330927429445,607.4064384460265,593.266185485889,6873748,typical
-1.968115054980201,1.9992357096378632,1.744184853695333,0.994261765804048,-0.05016560923842674,0.9432785619642596,270.5623088321945,566.6155891166852,553.124617664389,6873797,healthy
-0.25994903357183635,1.9978942762378944,2.096853112243116,0.984268992329561,-0.08579310187825687,0.850131907435863,293.4109651612457,612.7268590037093,598.8219303224914,6873797,typical
0.2769073284312561,1.992265918011976,1.8857340317219493,0.9947763176044868,-1.2066423097506408e-4,0.8358526833661656,290.58088017173105,606.9861509026871,593.1617603434621,6873838,healthy
-1.8358071768951592,1.9906946130619596,1.4734932249331072,0.9943901629083244,-0.07658408394822547,0.99047214296687,283.95287711768896,593.6485108822683,579.9057542353779,6873838,typical
-0.3799907667635968,1.9986720714447637,0.7170412207022312,0.9940144012559275,-0.14385564485564828,0.9507987757147296,91.0622652010265,201.43778535126225,194.124530402053,6873860,healthy
-1.9833329722382071,1.9980849183981115,1.6617967078462244,0.9764364880584864,-0.15444688222497646,0.468331368352893,97.0742758762482,213.6971309806253,206.1485517524964,6873860,typical
1.9837783669055171,1.981684001774499,2.435539772074436,0.9920415764032074,-0.0614751609753589,0.9019226569733236,250.5517441884648,524.9252398582423,513.1034883769296,6873936,healthy
1.9838312802278977,1.9994285726171288,1.4934936270117758,0.9840010627939804,-0.164177927762881,0.8770647330913793,245.6946056937591,515.541321531929,503.3892113875182,6873936,typical
-1.9139527115502488,1.9970678621624425,1.3658026770021958,0.9845448889729294,-0.15987151991977183,0.3738201955160778,277.9726799449737,582.2375196979907,567.9453598899474,6874140,healthy
-1.0179125274903107,1.992512599876217,0.8048198617621167,0.980384204668156,-0.10377578880878516,0.7065068660945034,288.209907432608,602.9328585119956,588.419814865216,6874140,typical
-1.9749150365859172,1.9810861133765645,1.7212029988643274,0.995720502700452,-0.08212811237463483,0.9995735588382676,269.08709703743693,564.3144470350114,550.1741940748739,6874245,healthy
-1.8552401287650695,1.997047415630229,1.6037379066164896,0.994406038466524,-0.0894900119556657,0.999881438724364,276.27666068233515,578.920016292705,564.5533213646703,6874245,typical
-1.9159252701774616,1.9964469374154543,2.0677015048451937,0.9727238031986682,-0.16435590121563032,0.01534919443848835,309.7906097200536,646.5130376585001,631.5812194401072,6874584,healthy
-1.99347822150894,1.997859521484801,1.3834376581767345,0.971042378236658,-0.13863776731425112,0.4055161561353639,294.93289721034813,616.5217019596381,601.8657944206963,6874584,typical
-1.9190071412146144,1.9999335180029492,1.3684443131163322,0.9694485593909284,-0.23021930376115984,0.8931247419463137,265.8636709729904,556.7736655653546,543.7273419459808,6874588,healthy
1.8900468891794089,1.9985156351499047,2.7849257841360537,0.9749364903403688,-0.18949749169015864,0.9490768776195732,275.4539535839546,576.136062884255,562.9079071679092,6874588,typical
1.9537502473793211,1.9939978476499152,2.040157032747515,0.9651725916495332,-0.12023577470478536,-0.06056299462348021,266.49969153798617,558.9043117571902,544.9993830759723,6874606,healthy
-1.972215384180064,1.9963321950519164,1.434148168137232,0.976997942209557,-0.08421563785588633,0.8522241959213108,258.77339522343283,543.3711810060906,529.5467904468657,6874606,typical
-0.8695023298359701,1.9985012658375385,0.8536571692675352,0.9918754971795604,-0.00243486345170626,0.8230348802686961,97.44920788505225,215.10219075002337,206.8984157701045,6874721,healthy
